date,normalized_date,total_click,relative_click,assessment_type
-24,-0.08921933085501858,8355,4.106557130390298,
-23,-0.08550185873605948,4058,1.9945432477706557,
-22,-0.08178438661710037,3415,1.6785030042229645,
-21,-0.07806691449814127,1728,0.8493274352261442,
-20,-0.07434944237918216,1942,0.9545103467645671,
-19,-0.07063197026022305,2726,1.3398533497838363,
-18,-0.06691449814126393,2726,1.3398533497838363,
-17,-0.06319702602230483,1939,0.9530358199672996,
-16,-0.05947955390334572,2214,1.0882007763834973,
-15,-0.055762081784386616,2040,1.0026782221419759,
-14,-0.05204460966542751,1493,0.733822836106848,
-13,-0.048327137546468404,1655,0.813447283159299,
-12,-0.04460966542750929,1535,0.7544662112685946,
-11,-0.040892193308550186,2655,1.3049562155818362,
-10,-0.03717472118959108,3277,1.6106747715486542,
-9,-0.03345724907063197,2298,1.1294875267069904,
-8,-0.02973977695167286,1710,0.8404802744425386,
-7,-0.026022304832713755,1316,0.646825755068059,
-6,-0.022304832713754646,2626,1.2907024565415826,
-5,-0.01858736059479554,3270,1.6072342090216964,
-4,-0.01486988847583643,2790,1.3713099214588786,
-3,-0.011152416356877323,2495,1.2263147863942303,
-2,-0.007434944237918215,2774,1.3634457785401182,
-1,-0.0037174721189591076,2809,1.380648591174907,
0,0.0,4025,1.978323453000712,
1,0.0037174721189591076,4103,2.01666114972967,
2,0.007434944237918215,5146,2.5293049662463765,
3,0.011152416356877323,5212,2.5617445557862637,
4,0.01486988847583643,4615,2.2683137231300092,
5,0.01858736059479554,4590,2.2560259998194456,
6,0.022304832713754646,3737,1.8367688804630213,
7,0.026022304832713755,3175,1.5605408604415556,
8,0.02973977695167286,4480,2.2019600172529663,
9,0.03345724907063197,5063,2.4885097248553056,
10,0.03717472118959108,4419,2.1719779723751915,
11,0.040892193308550186,4478,2.2009769993881214,
12,0.04460966542750929,4836,2.3769371971953897,
13,0.048327137546468404,4194,2.061388462580121,
14,0.05204460966542751,3318,1.6308266377779783,
15,0.055762081784386616,5737,2.819786745308096,
16,0.05947955390334572,6778,3.331447543959957,
17,0.06319702602230483,6575,3.231671230678182,
18,0.06691449814126393,7974,3.919292227137311,
19,0.07063197026022305,5579,2.7421283339853346,TMA
20,0.07434944237918216,3019,1.4838654669836397,
21,0.07806691449814127,2681,1.3177354478248222,
22,0.08178438661710037,3143,1.5448125746040342,
23,0.08550185873605948,3665,1.8013802373285988,
24,0.08921933085501858,3656,1.7969566569367958,
25,0.09293680297397769,3390,1.666215280912401,
26,0.09665427509293681,3273,1.6087087358189642,
27,0.10037174721189591,2246,1.1039290622210185,
28,0.10408921933085502,2198,1.0803366334647366,
29,0.10780669144981413,3089,1.5182710922532172,
30,0.11152416356877323,3887,1.910495220326402,
31,0.11524163568773234,3612,1.7753302639102042,
32,0.11895910780669144,3277,1.6106747715486542,
33,0.12267657992565056,3060,1.5040173332129638,
34,0.12639405204460966,2880,1.415545725376907,
35,0.13011152416356878,1915,0.9412396055891586,
36,0.13382899628252787,2432,1.1953497236516104,
37,0.137546468401487,2999,1.474035288335189,
38,0.1412639405204461,2980,1.4646966186191608,
39,0.1449814126394052,2647,1.301024144122456,
40,0.14869888475836432,2624,1.2897194386767374,
41,0.1524163568773234,2562,1.2592458848665402,
42,0.15613382899628253,1888,0.9279688644137501,
43,0.15985130111524162,2696,1.3251080818111602,
44,0.16356877323420074,3372,1.6573681201287953,
45,0.16728624535315986,3227,1.5860993249275275,
