date,normalized_date,total_click,relative_click,assessment_type
-18,-0.07468879668049792,13344,1.1569868319835301,
-17,-0.07053941908713693,9183,0.7962087888267955,
-16,-0.06639004149377593,6582,0.5706899976105813,
-15,-0.06224066390041494,5021,0.4353440410213808,
-14,-0.058091286307053944,5329,0.46204907281476565,
-13,-0.05394190871369295,4512,0.39121137484335194,
-12,-0.04979253112033195,6299,0.5461525820341919,
-11,-0.04564315352697095,5465,0.4738409050352213,
-10,-0.04149377593360996,5059,0.438638817671214,
-9,-0.03734439834024896,6607,0.5728576138275767,
-8,-0.03319502074688797,3927,0.3404891553656567,
-7,-0.029045643153526972,4545,0.39407262824978606,
-6,-0.024896265560165973,5095,0.4417601850236875,
-5,-0.02074688796680498,6566,0.569302723231704,
-4,-0.016597510373443983,7223,0.6262676774143464,
-3,-0.012448132780082987,7008,0.607626177948185,
-2,-0.008298755186721992,10435,0.9047630089739312,
-1,-0.004149377593360996,11155,0.9671903560234023,
0,0.0,23062,1.9995826078540297,
1,0.004149377593360996,25756,2.2331649313974675,
2,0.008298755186721992,24829,2.1527897220712733,
3,0.012448132780082987,24187,2.0971253376188286,
4,0.016597510373443983,21414,1.856693346829685,
5,0.02074688796680498,19645,1.7033128233150818,
6,0.024896265560165973,17753,1.5392676280128605,
7,0.029045643153526972,16969,1.471291183447881,
8,0.03319502074688797,18605,1.613139988688068,
9,0.03734439834024896,20725,1.7969538438892885,
10,0.04149377593360996,20984,1.819410347897362,
11,0.04564315352697095,18121,1.5711749387270348,
12,0.04979253112033195,18397,1.5951054217626652,
13,0.05394190871369295,14402,1.2487203502867807,
14,0.058091286307053944,17134,1.4855974504800515,
15,0.06224066390041494,19421,1.683890982010802,
16,0.06639004149377593,22884,1.9841491803890217,
17,0.07053941908713693,22211,1.9257969518275022,
18,0.07468879668049792,24841,2.1538301778554314,
19,0.07883817427385892,20409,1.769555174906465,
20,0.08298755186721991,18645,1.616608174635261,
21,0.08713692946058091,19929,1.727936943540151,
22,0.0912863070539419,30063,2.606601853261456,
23,0.0954356846473029,34114,2.9578423850634104,
24,0.0995850622406639,25096,2.1759398632687854,TMA
25,0.1037344398340249,19462,1.6874458726066746,
26,0.1078838174273859,15951,1.3830258510918234,
27,0.11203319502074689,12787,1.10869234266887,
28,0.11618257261410789,12122,1.051033751296789,
29,0.12033195020746888,16548,1.4347885263536764,
30,0.12448132780082988,20682,1.793225543996056,
31,0.12863070539419086,17882,1.5504525276925576,
32,0.13278008298755187,17732,1.5374468303905844,
33,0.13692946058091288,16584,1.43790989370615,
34,0.14107883817427386,11815,1.024415424152084,
35,0.14522821576763487,12016,1.041843058536728,
36,0.14937759336099585,14997,1.3003096162512742,
37,0.15352697095435686,15200,1.317910659933278,
38,0.15767634854771784,13547,1.174587875665534,
39,0.16182572614107885,12409,1.0759179854678977,
40,0.16597510373443983,11911,1.032739070425347,
41,0.17012448132780084,8721,0.7561512411367182,
42,0.17427385892116182,9164,0.7945614005018788,
43,0.17842323651452283,12493,1.0832011759570026,
44,0.1825726141078838,14055,1.2186338371948828,
45,0.18672199170124482,14213,1.2323331716862946,
46,0.1908713692946058,14016,1.21525235589637,
47,0.1950207468879668,12950,1.1228252004036807,
48,0.1991701244813278,12047,1.0445309026458025,
49,0.2033195020746888,18028,1.5631114063998113,
50,0.2074688796680498,23579,2.044408911221497,
51,0.21161825726141079,28424,2.4644929340752295,
52,0.2157676348547718,22583,1.9580510811363956,TMA
53,0.21991701244813278,15194,1.3173904320411989,
54,0.22406639004149378,12703,1.101409152179765,
55,0.22821576763485477,11049,0.9579996632633413,
56,0.23236514522821577,8573,0.7433189531321047,
57,0.23651452282157676,8779,0.7611801107601478,
58,0.24066390041493776,12126,1.0513805698915084,
59,0.24481327800829875,12148,1.0532880721624645,
60,0.24896265560165975,11593,1.0051669921451638,
61,0.25311203319502074,10364,0.898606978917664,
62,0.2572614107883817,8461,0.7336080324799648,
63,0.26141078838174275,8823,0.7649951153020599,
64,0.26556016597510373,8553,0.7415848601585082,
65,0.2697095435684647,12205,1.0582302371372143,
66,0.27385892116182575,12758,1.1061779078571552,
67,0.27800829875518673,11592,1.005080287496484,
68,0.2821576763485477,10410,0.9025953927569357,
69,0.2863070539419087,8184,0.7095908447956544,
70,0.29045643153526973,8264,0.71652721669004,
71,0.2946058091286307,8808,0.7636945455718626,
72,0.2987551867219917,9895,0.8579424986868279,
73,0.3029045643153527,10059,0.8721620610703186,
74,0.3070539419087137,8956,0.7765268335764761,
75,0.3112033195020747,7093,0.6149960730859697,
76,0.3153526970954357,6986,0.6057186756772289,
77,0.31950207468879666,6786,0.5883777459412647,
78,0.3236514522821577,8645,0.7495616878370518,
79,0.3278008298755187,10518,0.9119594948143563,
80,0.33195020746887965,11694,1.0139241616618258,
81,0.3360995850622407,12386,1.0739237785482618,
82,0.34024896265560167,10556,0.9152542714641896,
83,0.34439834024896265,9222,0.7995902701253085,
84,0.34854771784232363,12506,1.0843283363898404,
85,0.35269709543568467,16773,1.4542970723066362,
86,0.35684647302904565,21826,1.8924156620857713,
87,0.36099585062240663,14109,1.2233158882235933,TMA
88,0.3651452282157676,8258,0.7160069887979611,
89,0.36929460580912865,9137,0.7922203749875236,
90,0.37344398340248963,6445,0.5588114607414457,
91,0.3775933609958506,9765,0.8466708943584512,
92,0.3817427385892116,9401,0.8151104022389963,
93,0.38589211618257263,12584,1.0910912989868664,
94,0.3900414937759336,12997,1.1269003188916324,
95,0.3941908713692946,12230,1.0603978533542098,
96,0.3983402489626556,12708,1.101842675423164,
97,0.4024896265560166,7843,0.6800245595958354,
98,0.4066390041493776,8124,0.7043885658748651,
99,0.4107883817427386,9107,0.7896192355271291,
100,0.4149377593360996,12165,1.0547620511900213,
101,0.4190871369294606,9882,0.8568153382539903,
102,0.42323651452282157,9786,0.8484916919807275,
103,0.42738589211618255,6579,0.5704298836645417,
104,0.4315352697095436,7057,0.6118747057334961,
105,0.43568464730290457,5628,0.48797376277003207,
106,0.43983402489626555,8018,0.6951978731148041,
107,0.44398340248962653,9681,0.8393877038693462,
108,0.44813278008298757,9695,0.8406015689508637,
109,0.45228215767634855,7680,0.6658917018610246,
110,0.45643153526970953,7346,0.6369323492019644,
111,0.4605809128630705,5383,0.466731123843476,
112,0.46473029045643155,5255,0.45563292881245887,
113,0.46887966804979253,7161,0.6208919891961976,
114,0.4730290456431535,7618,0.6605160136428757,
115,0.47717842323651455,8259,0.7160936934466409,
116,0.48132780082987553,8880,0.7699372802768097,
117,0.4854771784232365,7466,0.647336907043543,
118,0.4896265560165975,4889,0.42389902739564445,
119,0.49377593360995853,5077,0.4401995013474508,
120,0.4979253112033195,6969,0.604244696649672,
121,0.5020746887966805,8752,0.7588390852457926,
122,0.5062240663900415,9102,0.7891857122837299,
123,0.5103734439834025,9131,0.7917001470954448,
124,0.5145228215767634,10910,0.9459477170968461,
125,0.5186721991701245,8442,0.7319606441550481,
126,0.5228215767634855,12658,1.0975074429891731,
127,0.5269709543568465,17269,1.4973025780518272,
128,0.5311203319502075,24346,2.11091137675892,
129,0.5352697095435685,18040,1.5641518621839692,TMA
130,0.5394190871369294,10601,0.9191559806547814,
131,0.5435684647302904,7698,0.6674523855372614,
132,0.5477178423236515,6476,0.5614993048505202,
133,0.5518672199170125,8044,0.6974521939804794,
134,0.5560165975103735,8920,0.7734054662240025,
135,0.5601659751037344,12955,1.12325872364708,
136,0.5643153526970954,12413,1.076264804062617,
137,0.5684647302904564,11419,0.990080383274875,
138,0.5726141078838174,9481,0.822046774133382,
139,0.5767634854771784,8948,0.7758331963870375,
140,0.5809128630705395,7581,0.6573079416417223,
141,0.5850622406639004,11500,0.9971034598179405,
142,0.5892116182572614,13624,1.18126413361388,
143,0.5933609958506224,13910,1.2060616631363088,
144,0.5975103734439834,12340,1.06993536470899,
145,0.6016597510373444,9165,0.7946481051505586,
146,0.6058091286307054,7985,0.69233661970837,
147,0.6099585062240664,10763,0.9332021337409124,
148,0.6141078838174274,13554,1.1751948082062926,
149,0.6182572614107884,13103,1.1360910116516933,
150,0.6224066390041494,9986,0.8658326217166916,
151,0.6265560165975104,11775,1.0209472382048912,
152,0.6307053941908713,10624,0.9211501875744174,
153,0.6348547717842323,6747,0.5849962646427517,
154,0.6390041493775933,7819,0.6779436480275197,
155,0.6431535269709544,8416,0.7297063232893728,
156,0.6473029045643154,11022,0.9556586377489861,
157,0.6514522821576764,10613,0.9201964364389393,
158,0.6556016597510373,9964,0.8639251194457356,
159,0.6597510373443983,8057,0.6985793544133171,
160,0.6639004149377593,6253,0.5421641681949202,
161,0.6680497925311203,6802,0.5897650203201419,
162,0.6721991701244814,7253,0.628868816874741,
163,0.6763485477178424,9232,0.8004573166121066,
164,0.6804979253112033,11104,0.9627684189407314,
165,0.6846473029045643,11044,0.9575661400199421,
166,0.6887966804979253,10306,0.8935781092942343,
167,0.6929460580912863,7732,0.6704003435923753,
168,0.6970954356846473,9269,0.80366538861326,
169,0.7012448132780082,13165,1.1414666998698424,
170,0.7053941908713693,19218,1.6662899383287983,
171,0.7095435684647303,14823,1.2852230073809854,TMA
172,0.7136929460580913,7985,0.69233661970837,
173,0.7178423236514523,8128,0.7047353844695844,
174,0.7219917012448133,6251,0.5419907588975605,
175,0.7261410788381742,6601,0.5723373859354979,
