date,normalized_date,total_click,relative_click,assessment_type
-18,-0.07468879668049792,4939,1.5314949557592321,
-17,-0.07053941908713693,2803,0.8691598220273593,
-16,-0.06639004149377593,2080,0.6449705422108125,
-15,-0.06224066390041494,1871,0.5801634059982838,
-14,-0.058091286307053944,2333,0.7234212860470315,
-13,-0.05394190871369295,2551,0.7910191601825878,
-12,-0.04979253112033195,2493,0.7730344046786325,
-11,-0.04564315352697095,2608,0.8086938336950956,
-10,-0.04149377593360996,2294,0.7113280883805788,
-9,-0.03734439834024896,2688,0.8335003930108962,
-8,-0.03319502074688797,1509,0.4679137250942866,
-7,-0.029045643153526972,1178,0.36527658592516205,
-6,-0.024896265560165973,2504,0.776445306584555,
-5,-0.02074688796680498,3946,1.2235835382518587,
-4,-0.016597510373443983,3513,1.0893180359550887,
-3,-0.012448132780082987,3359,1.0415654092721727,
-2,-0.008298755186721992,3153,0.9776885190339865,
-1,-0.004149377593360996,2994,0.928385482393833,
0,0.0,4781,1.482502001110526,
1,0.004149377593360996,6846,2.122821313449626,
2,0.008298755186721992,7602,2.3572432989839407,
3,0.012448132780082987,5612,1.7401801360034037,
4,0.016597510373443983,5917,1.834755143394893,
5,0.02074688796680498,4568,1.4164545369322075,
6,0.024896265560165973,3519,1.0911785279037736,
7,0.029045643153526972,4389,1.3609498604631038,
8,0.03319502074688797,5492,1.702970297029703,
9,0.03734439834024896,6074,1.8834380160521516,
10,0.04149377593360996,6695,2.0759989327410526,
11,0.04564315352697095,6006,1.862352440633721,
12,0.04979253112033195,4083,1.266064771080167,
13,0.05394190871369295,4729,1.4663777375552558,
14,0.058091286307053944,5896,1.8282434215744954,
15,0.06224066390041494,9037,2.8022109567111118,
16,0.06639004149377593,10485,3.2512096803271002,
17,0.07053941908713693,9760,3.0264002365276585,
18,0.07468879668049792,11887,3.6859446323365037,
19,0.07883817427385892,15547,4.8208447210343754,
20,0.08298755186721991,3838,1.1900946831755281,
21,0.08713692946058091,3279,1.0167588499563722,
22,0.0912863070539419,4450,1.3798648619414018,
23,0.0954356846473029,5017,1.5556813510921377,
24,0.0995850622406639,5158,1.599402911886236,
25,0.1037344398340249,5630,1.7457616118494588,
26,0.1078838174273859,4237,1.313817397763083,
27,0.11203319502074689,3332,1.03319319550309,
28,0.11618257261410789,3934,1.2198625543544885,
29,0.12033195020746888,6030,1.8697944084284612,
30,0.12448132780082988,7500,2.325614935856295,
31,0.12863070539419086,8134,2.522206918434014,
32,0.13278008298755187,8266,2.5631377413050846,
33,0.13692946058091288,6316,1.958477857982448,TMA
34,0.14107883817427386,2065,0.6403193123390999,
35,0.14522821576763487,2076,0.6437302142450224,
36,0.14937759336099585,3049,0.9454399919234459,
37,0.15352697095435686,3560,1.1038918895531213,
38,0.15767634854771784,3581,1.110403611373519,
39,0.16182572614107885,3363,1.0428057372379627,
40,0.16597510373443983,3159,0.9795490109826714,
41,0.17012448132780084,1769,0.5485350428706381,
42,0.17427385892116182,2028,0.6288462786555422,
43,0.17842323651452283,2976,0.9228040065477778,
44,0.1825726141078838,3695,1.1457529583985346,
45,0.18672199170124482,4382,1.3587792865229713,
46,0.1908713692946058,3629,1.1252875469629993,
47,0.1950207468879668,3304,1.0245108997425598,
