date,normalized_date,total_click,relative_click,assessment_type
-8,-0.03319502074688797,3101,1.8088224571636895,
-7,-0.029045643153526972,1812,1.0569449507838133,
-6,-0.024896265560165973,1681,0.9805322639445863,
-5,-0.02074688796680498,2148,1.2529347429821363,
-4,-0.016597510373443983,1681,0.9805322639445863,
-3,-0.012448132780082987,1593,0.9292016040831207,
-2,-0.008298755186721992,1712,0.9986146554866934,
-1,-0.004149377593360996,1831,1.0680277068902662,
0,0.0,2172,1.266934013853445,
1,0.004149377593360996,2921,1.7038279256288735,
2,0.008298755186721992,3616,2.109223477943857,
3,0.012448132780082987,2794,1.6297484506015312,
4,0.016597510373443983,2588,1.509588042289464,
5,0.02074688796680498,2134,1.2447685016405396,
6,0.024896265560165973,1266,0.7384615384615385,
7,0.029045643153526972,1352,0.7886255924170616,
8,0.03319502074688797,1836,1.0709442216551222,
9,0.03734439834024896,2471,1.4413415967918337,
10,0.04149377593360996,2334,1.3614290922347794,
11,0.04564315352697095,1794,1.0464454976303317,
12,0.04979253112033195,1296,0.7559606270506745,
13,0.05394190871369295,983,0.573386802770689,
14,0.058091286307053944,1028,0.599635435654393,
15,0.06224066390041494,1500,0.8749544294567991,
16,0.06639004149377593,1764,1.0289464090411957,
17,0.07053941908713693,1550,0.9041195771053591,
18,0.07468879668049792,1339,0.781042654028436,
19,0.07883817427385892,1097,0.6398833394094058,
20,0.08298755186721991,885,0.5162231133795114,
21,0.08713692946058091,730,0.4258111556689756,
22,0.0912863070539419,954,0.5564710171345243,
23,0.0954356846473029,1422,0.8294567991250456,
24,0.0995850622406639,1005,0.5862194677360554,
25,0.1037344398340249,1074,0.6264673714910681,
26,0.1078838174273859,999,0.5827196500182282,
27,0.11203319502074689,915,0.5337222019686475,
28,0.11618257261410789,523,0.3050674444039373,
29,0.12033195020746888,1047,0.6107181917608457,
30,0.12448132780082988,1179,0.6877141815530441,
31,0.12863070539419086,1339,0.781042654028436,
32,0.13278008298755187,1628,0.9496172074371126,
33,0.13692946058091288,1046,0.6101348888078746,
34,0.14107883817427386,858,0.500473933649289,
35,0.14522821576763487,536,0.3126503827925629,
