date,normalized_date,total_click,relative_click,assessment_type
-18,-0.075,29371,1.8026042314614383,
-17,-0.07083333333333333,15232,0.9348427923332753,
-16,-0.06666666666666667,12768,0.7836182229852454,
-15,-0.0625,9579,0.587897788062004,
-14,-0.058333333333333334,8554,0.5249898401798081,
-13,-0.05416666666666667,8997,0.5521783483864547,
-12,-0.05,11883,0.7293025801796422,
-11,-0.04583333333333333,12044,0.7391837310177237,
-10,-0.041666666666666664,10853,0.6660877642589966,
-9,-0.0375,11077,0.6798354523815449,
-8,-0.03333333333333333,7662,0.47024458212037523,
-7,-0.029166666666666667,7207,0.44231959062144927,
-6,-0.025,10388,0.6375490366831712,
-5,-0.020833333333333332,15440,0.9476085027327843,
-4,-0.016666666666666666,16281,0.9992237068000299,
-3,-0.0125,16737,1.0272100719066457,
-2,-0.008333333333333333,16306,1.0007580469922785,
-1,-0.004166666666666667,19182,1.1772685427085665,
0,0.0,21823,1.339356240617717,
1,0.004166666666666667,32504,1.994887744354043,
2,0.008333333333333333,30852,1.8934985444502501,
3,0.0125,28027,1.7201181027261494,
4,0.016666666666666666,25794,1.5830708367544972,
5,0.020833333333333332,23885,1.4659086196743882,
6,0.025,14970,0.9187629071185092,
7,0.029166666666666667,19726,1.210655785291898,
8,0.03333333333333333,26268,1.6121619267995322,
9,0.0375,28312,1.7376095809177843,
10,0.041666666666666664,28470,1.747306610932796,
11,0.04583333333333333,24072,1.4773854843124083,
12,0.05,20170,1.2379056671062345,
13,0.05416666666666667,19701,1.2091214450996493,
14,0.058333333333333334,22968,1.4096290214227065,
15,0.0625,35752,2.1942292221309914,
16,0.06666666666666667,40688,2.4971693496885705,
17,0.07083333333333333,43319,2.6586433115208217,
18,0.075,46913,2.8792200575584914,
19,0.07916666666666666,32570,1.9989384024615793,TMA
20,0.08333333333333333,21254,1.304434657842137,
21,0.0875,20386,1.251162366367263,
22,0.09166666666666666,28798,1.7674371542550986,
23,0.09583333333333334,29900,1.8350708699294205,
24,0.1,28526,1.7507435329634329,
25,0.10416666666666667,24037,1.4752374080432602,
26,0.10833333333333334,20450,1.2550902772594197,
27,0.1125,15851,0.9728330554933526,
28,0.11666666666666667,16766,1.0289899065296542,
29,0.12083333333333333,23357,1.433503354814096,
30,0.125,25190,1.5460011777097693,
31,0.12916666666666668,22829,1.401098089953804,
32,0.13333333333333333,22037,1.352490192663366,
33,0.1375,20603,1.2644804392359816,
34,0.14166666666666666,17193,1.0551964370132616,
35,0.14583333333333334,18681,1.146520365255903,
36,0.15,19395,1.1903411211465253,
37,0.15416666666666667,23993,1.4725369693049024,
38,0.15833333333333333,23565,1.446269065213605,
39,0.1625,20558,1.2617186268899339,
40,0.16666666666666666,19634,1.2050094133844227,
41,0.17083333333333334,16244,0.9969528833155018,
42,0.175,19173,1.176716180239357,
43,0.17916666666666667,24942,1.5307805230026623,
44,0.18333333333333332,28436,1.7452199082713378,
45,0.1875,32454,1.9918190639695454,
46,0.19166666666666668,34733,2.131689515894935,
47,0.19583333333333333,30148,1.8502915246365272,TMA
48,0.2,14898,0.9143440073648329,
49,0.20416666666666666,17451,1.071030827797268,
50,0.20833333333333334,18172,1.11528119894172,
51,0.2125,20583,1.2632529670821826,
52,0.21666666666666667,17446,1.0707239597588183,
53,0.22083333333333333,15352,0.9422076252560689,
54,0.225,14198,0.87138248198187,
55,0.22916666666666666,13215,0.8110522256226519,
56,0.23333333333333334,10386,0.6374262894677913,
57,0.2375,10665,0.6545495260132865,
58,0.24166666666666667,13346,0.819092168230035,
59,0.24583333333333332,13769,0.8450532042828826,
60,0.25,14280,0.8764151178124456,
61,0.25416666666666665,12402,0.7611554825707249,
62,0.25833333333333336,10026,0.6153317906994104,
63,0.2625,10357,0.6356464548447829,
64,0.26666666666666666,12722,0.7807950370315079,
65,0.2708333333333333,13271,0.814489147653289,
66,0.275,15018,0.9217088402876266,
67,0.2791666666666667,14117,0.8664112197589842,
68,0.2833333333333333,13834,0.8490424887827291,
69,0.2875,10440,0.6407404642830484,
70,0.2916666666666667,11391,0.6991067651961882,
71,0.29583333333333334,13411,0.8230814527298815,
72,0.3,15472,0.9495724581788626,
73,0.30416666666666664,15320,0.9402436698099906,
74,0.30833333333333335,14518,0.891022036442653,
75,0.3125,13886,0.8522339163826064,
76,0.31666666666666665,11049,0.6781169913662263,
77,0.32083333333333336,10203,0.626194919260531,
78,0.325,14602,0.8961774194886086,
79,0.32916666666666666,17066,1.0474019888366384,
80,0.3333333333333333,17895,1.0982807096116045,
81,0.3375,16043,0.9846167881698225,
82,0.3416666666666667,15065,0.9245933998490541,
83,0.3458333333333333,12550,0.770238776508837,
84,0.35,16844,1.0337770479294701,
85,0.3541666666666667,20463,1.255888134159389,
86,0.35833333333333334,24144,1.4818043840660844,
87,0.3625,24370,1.4956748194040126,
88,0.36666666666666664,29914,1.8359301004370796,
89,0.37083333333333335,21924,1.3455549749944018,TMA
90,0.375,13147,0.8068788202997355,
91,0.37916666666666665,11390,0.6990453915884983,
92,0.38333333333333336,11870,0.7285047232796729,
93,0.3875,14025,0.8607648478515091,
94,0.39166666666666666,16524,1.014137493468687,
95,0.3958333333333333,16050,0.9850464034236521,
96,0.4,15387,0.9443557015252171,
97,0.4041666666666667,8281,0.5082348452804525,
98,0.4083333333333333,9530,0.5848904812851965,
99,0.4125,11427,0.7013162150730263,
100,0.4166666666666667,14757,0.9056903286805504,
101,0.42083333333333334,14719,0.9033581315883324,
102,0.425,12853,0.7888349796388909,
103,0.42916666666666664,11420,0.7008865998191967,
104,0.43333333333333335,8326,0.5109966576265002,
105,0.4375,10495,0.6441160127059955,
106,0.44166666666666665,9960,0.6112811325918738,
107,0.44583333333333336,11085,0.6803264412430644,
108,0.45,11348,0.6964677000655205,
109,0.45416666666666666,10716,0.6576795800054739,
110,0.4583333333333333,9551,0.5861793270466854,
111,0.4625,8446,0.5183614905492938,
112,0.4666666666666667,6953,0.42673069426820265,
113,0.4708333333333333,7644,0.46913985718195617,
114,0.475,10902,0.669095071035804,
115,0.4791666666666667,14129,0.8671477030512635,
116,0.48333333333333334,11926,0.7319416453103099,
117,0.4875,11039,0.6775032552893269,
118,0.49166666666666664,8530,0.5235168735952493,
119,0.49583333333333335,8681,0.5327842883564314,
120,0.5,12746,0.7822680036160666,
121,0.5041666666666667,14956,0.9179036766108499,
122,0.5083333333333333,15238,0.935211033979415,
123,0.5125,15737,0.9658364642166987,
124,0.5166666666666667,17851,1.095580270873247,
125,0.5208333333333334,11683,0.7170278586416527,
126,0.525,14042,0.8618081991822382,
127,0.5291666666666667,19551,1.199915403946157,
128,0.5333333333333333,25131,1.5423801348560624,
129,0.5375,28337,1.739143921110033,
130,0.5416666666666666,30671,1.8823899214583697,
131,0.5458333333333333,21014,1.2897049919965498,TMA
132,0.55,10637,0.6528310649979681,
133,0.5541666666666667,13809,0.8475081485904805,
134,0.5583333333333333,13868,0.8511291914441873,
135,0.5625,19651,1.2060527647151518,
136,0.5666666666666667,17317,1.062806764366815,
137,0.5708333333333333,16810,1.031690345268012,
138,0.575,15368,0.9431896029791081,
139,0.5791666666666667,12893,0.7912899239464889,
140,0.5833333333333334,17659,1.0837965381967771,
141,0.5875,17705,1.0866197241505147,
142,0.5916666666666667,17149,1.052495998274904,
143,0.5958333333333333,18204,1.1172451543877984,
144,0.6,15079,0.9254526303567134,
145,0.6041666666666666,15813,0.9705008584011346,
146,0.6083333333333333,10664,0.6544881524055967,
147,0.6125,11138,0.6835792424506316,
148,0.6166666666666667,14008,0.85972149652078,
149,0.6208333333333333,17657,1.0836737909813972,
150,0.625,19314,1.1853698589236397,
151,0.6291666666666667,14883,0.9134234032494838,
152,0.6333333333333333,19913,1.222132649929918,
153,0.6375,12217,0.7498013651480846,
154,0.6416666666666667,9332,0.572738506962587,
155,0.6458333333333334,10516,0.6454048584674844,
156,0.65,17362,1.0655685767128629,
157,0.6541666666666667,15285,0.9380955935408425,
158,0.6583333333333333,15615,0.958348884078525,
159,0.6625,13889,0.8524180372056762,
160,0.6666666666666666,11705,0.7183780780108316,
161,0.6708333333333333,11676,0.7165982433878232,
162,0.675,17900,1.0985875776500544,
163,0.6791666666666667,21099,1.2949217486501954,
164,0.6833333333333333,21590,1.3250561900259594,
165,0.6875,26624,1.6340109311371536,
166,0.6916666666666667,19167,1.1763479385932174,TMA
167,0.6958333333333333,10434,0.6403722226369087,
168,0.7,10427,0.6399426073830792,
169,0.7041666666666667,14099,0.8653064948205652,
170,0.7083333333333334,14966,0.9185174126877493,
171,0.7125,13800,0.846955786121271,
172,0.7166666666666667,14205,0.8718120972356995,
173,0.7208333333333333,10731,0.6586001841208231,
174,0.725,10290,0.6315344231295564,
175,0.7291666666666666,9063,0.5562290064939912,
176,0.7333333333333333,11927,0.7320030189179999,
177,0.7375,13441,0.8249226609605799,
178,0.7416666666666667,13121,0.8052831064997968,
179,0.7458333333333333,12262,0.7525631774941322,
180,0.75,11756,0.7215081320030189,
181,0.7541666666666667,9969,0.6118334950610833,
182,0.7583333333333333,8193,0.5028339678037371,
183,0.7625,14591,0.8955023098040191,
184,0.7666666666666667,16733,1.026964577475886,
185,0.7708333333333334,15347,0.9419007572176192,
186,0.775,13869,0.8511905650518773,
187,0.7791666666666667,11297,0.6933376460733331,
188,0.7833333333333333,10121,0.6211622834299553,
189,0.7875,9512,0.5837857563467774,
190,0.7916666666666666,10741,0.6592139201977225,
191,0.7958333333333333,13973,0.8575734202516319,
192,0.8,12954,0.7950337140155757,
193,0.8041666666666667,11948,0.7332918646794888,
194,0.8083333333333333,17288,1.0610269297438066,
195,0.8125,11934,0.7324326341718296,
196,0.8166666666666667,13065,0.8018461844691598,
197,0.8208333333333333,14280,0.8764151178124456,
198,0.825,14989,0.9199290056646181,
199,0.8291666666666667,15274,0.9374204838562531,
200,0.8333333333333334,15661,0.9611720700322627,
201,0.8375,16586,1.0179426571454637,
202,0.8416666666666667,10677,0.6552860093055659,
203,0.8458333333333333,13554,0.831857878629544,
204,0.85,14569,0.8941520904348403,
205,0.8541666666666666,18246,1.119822845910776,
206,0.8583333333333333,23728,1.4562729632670663,
207,0.8625,18433,1.131299710548796,
208,0.8666666666666667,17298,1.061640665820706,
209,0.8708333333333333,11877,0.7289343385335025,
210,0.875,16109,0.9886674462773589,
211,0.8791666666666667,19706,1.209428313138099,
212,0.8833333333333333,25226,1.5482106275866072,
213,0.8875,25025,1.535874532440928,
214,0.8916666666666667,25702,1.5774244648470221,
215,0.8958333333333334,22665,1.3910328182926526,
216,0.9,21844,1.340645086379206,
217,0.9041666666666667,26676,1.6372023587370308,
218,0.9083333333333333,37463,2.299239464888491,
219,0.9125,41007,2.5167475305416636,
220,0.9166666666666666,43986,2.699579507850016,
221,0.9208333333333333,56837,3.488291740273527,
222,0.925,45747,2.807658430992013,Exam
223,0.9291666666666667,2289,0.14048418800228907,
224,0.9333333333333333,1089,0.06683585877435247,
225,0.9375,1427,0.08758013817355462,
226,0.9416666666666667,1261,0.07739211929702339,
227,0.9458333333333333,981,0.06020750914383818,
228,0.95,974,0.059777893890008545,
229,0.9541666666666667,706,0.043329767029102705,
230,0.9583333333333334,518,0.031791528783392635,
231,0.9625,299,0.018350708699294203,
232,0.9666666666666667,493,0.030257188591143954,
233,0.9708333333333333,821,0.05038773191344663,
234,0.975,641,0.039340482529256135,
235,0.9791666666666666,558,0.03424647309099052,
236,0.9833333333333333,514,0.03154603435263285,
237,0.9875,360,0.02209449876838098,
238,0.9916666666666667,318,0.019516807245403202,
239,0.9958333333333333,1267,0.07776036094316306,
240,1.0,1177,0.07223673625106782,
